path,family,type,entry_visits_total,pageviews_total,months_seen,entry_visits_avg,first_month,last_month,trend
/french-verb-se-confirmer.html,verb-conjugation (lang-verb-X),TEMPLATED,75,186,4,37.5,2022-04,2026-08,
/french-for-blind.html,X-for-word lessons,TEMPLATED-ish,75,129,4,37.5,2020-12,2025-03,
/michel-thomas-course-is-great.html,course landing,bespoke,75,92,1,75.0,2025-11,2025-11,
/french-verb-tremper.html,verb-conjugation (lang-verb-X),TEMPLATED,74,216,2,74.0,2021-12,2026-06,
/french-verb-reconduire.html,verb-conjugation (lang-verb-X),TEMPLATED,74,135,2,37.0,2021-03,2023-07,
/spanish-verb-fabricar.html,verb-conjugation (lang-verb-X),TEMPLATED,73,252,5,36.5,2021-08,2026-09,
/french-verb-transcender.html,verb-conjugation (lang-verb-X),TEMPLATED,73,73,2,73.0,2025-11,2026-06,
/french-verb-superposer.html,verb-conjugation (lang-verb-X),TEMPLATED,73,57,2,36.5,2021-07,2025-12,
/excelerated-learning.html,OTHER / bespoke,bespoke,71,676,5,35.5,2021-03,2025-09,
/french-for-authorize.html,X-for-word lessons,TEMPLATED-ish,71,265,4,23.7,2020-10,2021-01,
/11Aug-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,71,178,3,71.0,2021-08,2025-11,
/french-verb-courtiser.html,verb-conjugation (lang-verb-X),TEMPLATED,71,44,3,23.7,2021-07,2024-03,
/31.html,spanish word-of-day (N.html),TEMPLATED,71,0,3,23.7,2021-07,2024-01,
/6Jun-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,70,615,6,70.0,2020-09,2026-05,
/1Feb-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,70,217,3,70.0,2024-05,2025-11,
/14french-proverb-a-day.html,proverb-a-day (Nlang),TEMPLATED,70,80,1,70.0,2025-11,2025-11,
/18Nov-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,69,89,1,69.0,2025-11,2025-11,
/french-verb-soupconner.html,verb-conjugation (lang-verb-X),TEMPLATED,68,307,4,68.0,2022-01,2025-12,
/french-for-counteract.html,X-for-word lessons,TEMPLATED-ish,68,148,2,68.0,2020-12,2025-11,
/french-for-flatten.html,X-for-word lessons,TEMPLATED-ish,68,132,2,34.0,2020-10,2020-11,
/learn-spanish-newsletter-subscription.html,course landing,bespoke,68,0,1,68.0,2026-05,2026-05,
/20Jun-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,66,88,1,66.0,2025-11,2025-11,
/french-verb-subdivide-subdiviser.html,verb-conjugation (lang-verb-X),TEMPLATED,66,83,1,66.0,2025-11,2025-11,
/french-verb-cogner.html,verb-conjugation (lang-verb-X),TEMPLATED,65,331,5,32.5,2022-02,2026-02,
/1Apr-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,65,88,2,65.0,2025-12,2026-03,
/22Oct-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,65,83,1,65.0,2025-11,2025-11,
/25May-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,64,437,4,64.0,2025-12,2026-07,
/french-verb-se-petrifier.html,verb-conjugation (lang-verb-X),TEMPLATED,64,264,4,32.0,2021-03,2021-08,
/spanish-verb-realizar.html,verb-conjugation (lang-verb-X),TEMPLATED,64,77,1,64.0,2025-11,2025-11,
/23travel-german.html,travel-word (Ntravel),TEMPLATED,64,0,2,32.0,2022-07,2025-11,
/5Apr-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,63,240,4,31.5,2024-12,2025-03,
/22Jan-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,63,88,1,63.0,2025-11,2025-11,
/Spanish-sentence-0.html,OTHER / bespoke,bespoke,63,76,1,63.0,2025-11,2025-11,
/200_Words_a_Day-learn-languages-newzine5.html,OTHER / bespoke,bespoke,63,75,1,63.0,2025-11,2025-11,
/language-cdrom-answer-6.html,OTHER / bespoke,bespoke,62,76,1,62.0,2025-11,2025-11,
/french-for-groan.html,X-for-word lessons,TEMPLATED-ish,62,0,1,62.0,2026-04,2026-04,
/spanish-verb-encargar.html,verb-conjugation (lang-verb-X),TEMPLATED,61,138,3,61.0,2021-04,2026-04,
/german-for-to-want-is-wollen.html,X-for-word lessons,TEMPLATED-ish,61,75,1,61.0,2025-11,2025-11,
/learn-spanish-word-of-day.html,course landing,bespoke,61,67,1,61.0,2021-04,2021-04,
/welsh-order-page.html,OTHER / bespoke,bespoke,60,135,2,60.0,2024-05,2025-11,
/french-for-stun.html,X-for-word lessons,TEMPLATED-ish,60,51,3,30.0,2020-09,2021-08,
/no-title-other-than-mr-comment-form.html,(not in sitemap),?,60,0,1,60.0,2025-11,2025-11,
/spanish-verb-despachar.html,verb-conjugation (lang-verb-X),TEMPLATED,59,473,7,29.5,2021-01,2026-01,
/30Jul-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,59,216,2,59.0,2021-11,2026-04,
/20Aug-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,59,128,2,59.0,2021-07,2025-11,
/18Dec-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,59,84,1,59.0,2025-11,2025-11,
/8Jan-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,59,77,1,59.0,2025-11,2025-11,
/french-verb-se-fortifier.html,verb-conjugation (lang-verb-X),TEMPLATED,59,75,1,59.0,2025-10,2025-10,
/Spanish-sentence-6.html,OTHER / bespoke,bespoke,59,71,1,59.0,2025-11,2025-11,
/22.german-word-a-day.html,german-word-a-day (N.),TEMPLATED,59,71,1,59.0,2025-11,2025-11,
/german-for-baggage-gepack.html,X-for-word lessons,TEMPLATED-ish,58,238,2,58.0,2025-09,2025-12,
/translation.html,OTHER / bespoke,bespoke,58,133,2,58.0,2025-09,2025-12,
/23Feb-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,58,84,1,58.0,2025-11,2025-11,
/french-verb-transposer.html,verb-conjugation (lang-verb-X),TEMPLATED,58,69,1,58.0,2025-10,2025-10,
/8spanish-proverb-a-day.html,proverb-a-day (Nlang),TEMPLATED,58,0,1,58.0,2025-11,2025-11,
/reconsideration.html,OTHER / bespoke,bespoke,58,0,1,58.0,2025-11,2025-11,
/french-verb-temoigner.html,verb-conjugation (lang-verb-X),TEMPLATED,57,332,4,28.5,2020-10,2026-04,
/french-verb-foncer.html,verb-conjugation (lang-verb-X),TEMPLATED,57,222,4,28.5,2021-07,2025-04,
/french-verb-vehiculer.html,verb-conjugation (lang-verb-X),TEMPLATED,57,170,3,57.0,2021-09,2026-08,
/3Oct-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,57,91,1,57.0,2025-12,2025-12,
/3Jun-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,57,81,1,57.0,2025-11,2025-11,
/21May-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,57,76,1,57.0,2026-08,2026-08,
/14spanish-proverb-a-day.html,proverb-a-day (Nlang),TEMPLATED,57,0,1,57.0,2025-11,2025-11,
/7.german-word-a-day.html,german-word-a-day (N.),TEMPLATED,57,0,1,57.0,2025-11,2025-11,
/15french-proverb-a-day.html,proverb-a-day (Nlang),TEMPLATED,57,0,1,57.0,2025-11,2025-11,
/15.german-word-a-day.html,german-word-a-day (N.),TEMPLATED,57,0,1,57.0,2025-11,2025-11,
/french-verb-sabrer.html,verb-conjugation (lang-verb-X),TEMPLATED,56,186,3,28.0,2021-07,2026-08,
/test-2.html,OTHER / bespoke,bespoke,56,0,1,56.0,2025-11,2025-11,
/7travel-german.html,travel-word (Ntravel),TEMPLATED,55,0,1,55.0,2025-11,2025-11,
/french-verb-trembler.html,verb-conjugation (lang-verb-X),TEMPLATED,54,335,5,27.0,2022-10,2026-08,
/spanish-verb-autorizar.html,verb-conjugation (lang-verb-X),TEMPLATED,54,299,7,27.0,2022-05,2026-09,
/spanish-verb-colocar.html,verb-conjugation (lang-verb-X),TEMPLATED,54,179,3,54.0,2023-08,2026-08,
/28Dec-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,54,79,1,54.0,2026-08,2026-08,
/9Jul-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,54,53,2,54.0,2021-07,2025-09,
/what-sore-puss-comments.html,OTHER / bespoke,bespoke,54,0,1,54.0,2025-12,2025-12,
/24.german-word-a-day.html,german-word-a-day (N.),TEMPLATED,54,0,1,54.0,2025-11,2025-11,
/31travel-french.html,travel-word (Ntravel),TEMPLATED,54,0,1,54.0,2025-11,2025-11,
/28Sep-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,53,157,2,53.0,2022-06,2025-12,
/french-verb-cavaler.html,verb-conjugation (lang-verb-X),TEMPLATED,53,149,4,53.0,2023-01,2025-12,
/spanish-verb-aducir.html,verb-conjugation (lang-verb-X),TEMPLATED,53,124,2,53.0,2023-10,2025-11,
/20Jan-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,53,72,1,53.0,2026-08,2026-08,
/french-for-wrestle.html,X-for-word lessons,TEMPLATED-ish,53,0,1,53.0,2025-04,2025-04,
/29Feb-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,53,0,1,53.0,2025-11,2025-11,
/20travel-french.html,travel-word (Ntravel),TEMPLATED,53,0,1,53.0,2025-11,2025-11,
/spanish-verb-reptar.html,verb-conjugation (lang-verb-X),TEMPLATED,52,413,8,26.0,2021-02,2026-02,
/spanish-verb-bajar.html,verb-conjugation (lang-verb-X),TEMPLATED,52,209,5,26.0,2020-09,2026-09,
/25Feb-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,52,72,1,52.0,2025-11,2025-11,
/french-verb-scolariser.html,verb-conjugation (lang-verb-X),TEMPLATED,52,57,2,52.0,2020-09,2025-12,
/french-for-mislead.html,X-for-word lessons,TEMPLATED-ish,52,53,2,26.0,2024-06,2024-07,
/z-tech-laptop-fan.html,OTHER / bespoke,bespoke,52,49,2,26.0,2022-03,2024-05,
/king-of-the-world-comment-form.html,(not in sitemap),?,52,0,1,52.0,2025-10,2025-10,
/fsi-french-05.html,OTHER / bespoke,bespoke,52,0,1,52.0,2025-11,2025-11,
/french-idioms.html,OTHER / bespoke,bespoke,52,0,1,52.0,2025-11,2025-11,
/22spanish-proverb-a-day.html,proverb-a-day (Nlang),TEMPLATED,52,0,1,52.0,2025-11,2025-11,
/8travel-german.html,travel-word (Ntravel),TEMPLATED,52,0,1,52.0,2025-11,2025-11,
/13.german-word-a-day.html,german-word-a-day (N.),TEMPLATED,52,0,1,52.0,2025-11,2025-11,
/fsi-french-06.html,OTHER / bespoke,bespoke,52,0,1,52.0,2025-11,2025-11,
/spanish-verb-paladear.html,verb-conjugation (lang-verb-X),TEMPLATED,51,282,5,51.0,2021-02,2025-10,
/4Aug-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,51,49,2,25.5,2021-07,2021-12,
/language-is-hard-he-makes-it-as-simple-as-possible-comment-form.html,(not in sitemap),?,51,0,1,51.0,2025-11,2025-11,
/italian-for-grandmother.html,X-for-word lessons,TEMPLATED-ish,51,0,1,51.0,2025-11,2025-11,
/spanish-verb-preceder.html,verb-conjugation (lang-verb-X),TEMPLATED,50,377,7,25.0,2021-03,2025-03,
/french-for-agree.html,X-for-word lessons,TEMPLATED-ish,50,310,6,25.0,2020-09,2024-08,
/french-verb-crisper.html,verb-conjugation (lang-verb-X),TEMPLATED,50,133,2,50.0,2021-03,2025-11,
/obj-qt-claims.html,OTHER / bespoke,bespoke,50,71,1,50.0,2025-11,2025-11,
/french-for-crush.html,X-for-word lessons,TEMPLATED-ish,50,49,2,25.0,2021-08,2023-03,
/brilliant-method-with-one-small-catch-comment-form.html,(not in sitemap),?,50,0,1,50.0,2025-11,2025-11,
/csp2DlcbO.html,OTHER / bespoke,bespoke,50,0,1,50.0,2025-11,2025-11,
/michel-thomas-isnt-the-teacher-speaking-on-the-discs-comment-form.html,(not in sitemap),?,50,0,1,50.0,2025-11,2025-11,
/italian-accent-comment-form.html,(not in sitemap),?,50,0,1,50.0,2026-08,2026-08,
/i-like-michel-comment-form.html,(not in sitemap),?,50,0,1,50.0,2025-11,2025-11,
/german-for-sender.html,X-for-word lessons,TEMPLATED-ish,49,275,6,24.5,2020-09,2021-05,
/french-verb-symboliser.html,verb-conjugation (lang-verb-X),TEMPLATED,49,156,5,24.5,2021-11,2024-12,
/french-verb-statuer.html,verb-conjugation (lang-verb-X),TEMPLATED,49,116,2,49.0,2024-10,2026-08,
/his-spanish-accent-is-dreadful.html,OTHER / bespoke,bespoke,49,0,2,24.5,2024-11,2024-12,
/comments-on-the-spanish-version-of-michel-thomas-comment-form.html,(not in sitemap),?,49,0,1,49.0,2025-11,2025-11,
/4Feb-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,49,0,2,24.5,2020-11,2021-11,
/report3-fp.html,OTHER / bespoke,bespoke,49,0,1,49.0,2025-11,2025-11,
/29travel-spanish.html,travel-word (Ntravel),TEMPLATED,49,0,1,49.0,2025-11,2025-11,
/spanish-verb-segregar.html,verb-conjugation (lang-verb-X),TEMPLATED,48,346,3,48.0,2026-06,2026-08,
/test.html,OTHER / bespoke,bespoke,48,74,1,48.0,2025-11,2025-11,
/his-spanish-accent-is-dreadful-comment-form.html,(not in sitemap),?,48,0,1,48.0,2025-11,2025-11,
/argentine-food.html,OTHER / bespoke,bespoke,48,0,1,48.0,2021-02,2021-02,
/everything-everyone-has-said-is-correct-but--comment-form.html,(not in sitemap),?,48,0,1,48.0,2025-11,2025-11,
/spanish-verb-desollar.html,verb-conjugation (lang-verb-X),TEMPLATED,48,0,1,48.0,2025-06,2025-06,
/worst-words-upload-wmv.html,OTHER / bespoke,bespoke,48,0,1,48.0,2025-11,2025-11,
/27travel-german.html,travel-word (Ntravel),TEMPLATED,48,0,1,48.0,2025-11,2025-11,
/report5-fp.html,OTHER / bespoke,bespoke,48,0,1,48.0,2025-11,2025-11,
/french-verb-contrecarrer.html,verb-conjugation (lang-verb-X),TEMPLATED,47,180,3,47.0,2022-03,2025-11,
/obj-qt-trust.html,OTHER / bespoke,bespoke,47,0,2,23.5,2021-05,2021-06,
/mickey-ts-accent-comment-form.html,(not in sitemap),?,47,0,1,47.0,2026-08,2026-08,
/200_Words_a_Day-learn-languages-newzine19.html,OTHER / bespoke,bespoke,47,0,1,47.0,2025-11,2025-11,
/french-verb-toaster.html,verb-conjugation (lang-verb-X),TEMPLATED,46,52,2,46.0,2022-04,2025-06,
/regarding-your-michel-thomas-review-comment-form.html,(not in sitemap),?,46,0,1,46.0,2025-11,2025-11,
/lseb-dwnld.html,OTHER / bespoke,bespoke,46,0,1,46.0,2025-11,2025-11,
/michel-thomas-portuguese-comment-form.html,(not in sitemap),?,46,0,1,46.0,2025-11,2025-11,
/26Feb-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,46,0,1,46.0,2025-11,2025-11,
/michel-thomass-accent-comment-form.html,(not in sitemap),?,46,0,1,46.0,2026-08,2026-08,
/obj-pr-other.html,OTHER / bespoke,bespoke,46,0,1,46.0,2025-10,2025-10,
/17Feb-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,45,178,3,45.0,2024-12,2025-03,
/spanish-verb-aviar.html,verb-conjugation (lang-verb-X),TEMPLATED,44,242,5,44.0,2020-11,2025-08,
/french-verb-suffoquer.html,verb-conjugation (lang-verb-X),TEMPLATED,44,104,3,44.0,2021-10,2026-08,
/who-remembers-the-critic-comment-form.html,(not in sitemap),?,44,0,1,44.0,2026-08,2026-08,
/french-for-notice.html,X-for-word lessons,TEMPLATED-ish,44,0,1,44.0,2025-07,2025-07,
/spanish-verb-tiritar.html,verb-conjugation (lang-verb-X),TEMPLATED,43,255,4,43.0,2022-02,2025-07,
/spanish-verb-deponer.html,verb-conjugation (lang-verb-X),TEMPLATED,43,245,5,43.0,2020-09,2026-09,
/test-swf-uploads.html,OTHER / bespoke,bespoke,42,73,1,42.0,2021-02,2021-02,
/spanish-for-pregnant-is-embarazada.html,X-for-word lessons,TEMPLATED-ish,42,68,1,42.0,2025-07,2025-07,
/24Apr-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,42,54,1,42.0,2023-09,2023-09,
/french-verb-tresser.html,verb-conjugation (lang-verb-X),TEMPLATED,42,39,2,42.0,2023-12,2025-07,
/german-for-weather-is-wetter-comment-form.html,(not in sitemap),?,42,0,2,21.0,2022-07,2022-08,
/spanish-verb-sollozar.html,verb-conjugation (lang-verb-X),TEMPLATED,41,137,3,41.0,2025-03,2025-05,
/2Aug-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,41,35,3,20.5,2021-05,2022-08,
/french-for-set-up.html,X-for-word lessons,TEMPLATED-ish,41,0,2,20.5,2023-09,2024-01,
/31Jan-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,41,0,2,20.5,2020-11,2022-11,
/french-for-inundate.html,X-for-word lessons,TEMPLATED-ish,40,0,1,40.0,2025-07,2025-07,
/french-for-suffocate.html,X-for-word lessons,TEMPLATED-ish,39,70,1,39.0,2025-03,2025-03,
/21Apr-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,38,263,4,38.0,2021-01,2025-12,
/french-for-bring-near.html,X-for-word lessons,TEMPLATED-ish,38,0,1,38.0,2025-07,2025-07,
/french-for-read.html,X-for-word lessons,TEMPLATED-ish,38,0,1,38.0,2025-07,2025-07,
/4Jan-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,37,110,2,37.0,2021-06,2021-12,
/otesting.html,OTHER / bespoke,bespoke,37,0,1,37.0,2022-01,2022-01,
/26Oct-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,36,160,2,36.0,2021-07,2025-12,
/26Apr-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,36,65,1,36.0,2024-04,2024-04,
/french-verb-consentir.html,verb-conjugation (lang-verb-X),TEMPLATED,35,127,2,35.0,2024-03,2025-06,
/27.german-word-a-day.html,german-word-a-day (N.),TEMPLATED,35,43,1,35.0,2024-03,2024-03,
/e-flashcardz.html,course tools,bespoke,35,0,1,35.0,2021-06,2021-06,
/german-for-typical.html,X-for-word lessons,TEMPLATED-ish,33,386,6,33.0,2020-09,2025-09,
/21Oct-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,32,198,2,32.0,2021-05,2026-07,
/french-verb-tituber.html,verb-conjugation (lang-verb-X),TEMPLATED,32,49,1,32.0,2024-11,2024-11,
/french-for-convene.html,X-for-word lessons,TEMPLATED-ish,31,162,3,31.0,2020-11,2026-09,
/12Feb-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,29,144,3,29.0,2022-07,2022-10,
/welsh-flashcard.html,course tools,bespoke,29,120,2,29.0,2020-11,2021-09,
/french-verb-sucrer.html,verb-conjugation (lang-verb-X),TEMPLATED,29,107,2,29.0,2021-07,2024-10,
/22Nov-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,29,83,2,29.0,2021-04,2025-12,
/23.german-word-a-day.html,german-word-a-day (N.),TEMPLATED,29,51,1,29.0,2023-06,2023-06,
/14Sep-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,29,0,1,29.0,2021-12,2021-12,
/z-tech-missing-font.html,OTHER / bespoke,bespoke,29,0,1,29.0,2024-05,2024-05,
/spanish-verb-acantonar.html,verb-conjugation (lang-verb-X),TEMPLATED,28,326,6,28.0,2021-01,2025-01,
/french-verb-somnoler.html,verb-conjugation (lang-verb-X),TEMPLATED,28,210,3,28.0,2021-07,2024-09,
/spanish-verb-amplificar.html,verb-conjugation (lang-verb-X),TEMPLATED,28,98,2,28.0,2020-09,2022-08,
/10Nov-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,28,49,1,28.0,2021-07,2021-07,
/13Jul-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,28,36,1,28.0,2026-09,2026-09,
/200_Words_a_Day-learn-languages-newzine37.html,OTHER / bespoke,bespoke,28,0,1,28.0,2024-05,2024-05,
/5travel-german.html,travel-word (Ntravel),TEMPLATED,28,0,1,28.0,2022-06,2022-06,
/french-for-condemn.html,X-for-word lessons,TEMPLATED-ish,28,0,1,28.0,2026-09,2026-09,
/12Apr-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,27,62,1,27.0,2021-07,2021-07,
/french-verb-seller.html,verb-conjugation (lang-verb-X),TEMPLATED,27,59,1,27.0,2021-07,2021-07,
/9Aug-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,27,34,1,27.0,2026-09,2026-09,
/french-for-rot.html,X-for-word lessons,TEMPLATED-ish,27,0,1,27.0,2024-08,2024-08,
/french-verb-chuter.html,verb-conjugation (lang-verb-X),TEMPLATED,26,429,7,26.0,2021-07,2024-02,
/french-verb-classer.html,verb-conjugation (lang-verb-X),TEMPLATED,26,121,2,26.0,2021-02,2021-09,
/spanish-for-city-is-ciudad.html,X-for-word lessons,TEMPLATED-ish,26,49,1,26.0,2024-05,2024-05,
/french-verb-ondoyer.html,verb-conjugation (lang-verb-X),TEMPLATED,26,47,2,26.0,2024-05,2026-09,
/french-verb-charmer.html,verb-conjugation (lang-verb-X),TEMPLATED,25,226,5,25.0,2021-07,2025-11,
/french-verb-tricher.html,verb-conjugation (lang-verb-X),TEMPLATED,25,95,3,25.0,2021-12,2026-09,
/obj-class-advanced-lesson.html,lesson (other),bespoke,25,48,1,25.0,2024-11,2024-11,
/french-verb-sautiller.html,verb-conjugation (lang-verb-X),TEMPLATED,25,36,1,25.0,2026-09,2026-09,
/french-for-spoil.html,X-for-word lessons,TEMPLATED-ish,25,0,1,25.0,2024-08,2024-08,
/french-verb-confronter.html,verb-conjugation (lang-verb-X),TEMPLATED,25,0,1,25.0,2026-09,2026-09,
/obj-pr-trust.html,OTHER / bespoke,bespoke,25,0,1,25.0,2024-12,2024-12,
/free-spanish-cd-rom.html,(not in sitemap),?,24,653,6,24.0,2020-09,2021-02,
/spanish-verb-caracterizar.html,verb-conjugation (lang-verb-X),TEMPLATED,24,374,7,24.0,2021-05,2025-05,
/french-for-control.html,X-for-word lessons,TEMPLATED-ish,24,281,5,24.0,2020-09,2022-01,
/language-learning-book-review.html,OTHER / bespoke,bespoke,24,185,3,24.0,2020-11,2021-01,
/french-verb-surevaluer.html,verb-conjugation (lang-verb-X),TEMPLATED,24,95,2,24.0,2021-10,2022-06,
/11Oct-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,24,86,2,24.0,2024-04,2025-12,
/4travel-german.html,travel-word (Ntravel),TEMPLATED,24,54,1,24.0,2022-09,2022-09,
/french-verb-structurer.html,verb-conjugation (lang-verb-X),TEMPLATED,24,32,2,24.0,2020-09,2026-09,
/28Jan-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,24,0,1,24.0,2023-01,2023-01,
/200_Words_a_Day-learn-languages-newzine47.html,OTHER / bespoke,bespoke,24,0,1,24.0,2024-11,2024-11,
/18Oct-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,24,0,1,24.0,2026-09,2026-09,
/z-tech-cpu-activity.html,OTHER / bespoke,bespoke,24,0,1,24.0,2024-05,2024-05,
/start-with-michel-thomas-to-gain-confidence-speaking.html,OTHER / bespoke,bespoke,24,0,1,24.0,2026-09,2026-09,
/6Sep-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,24,0,1,24.0,2021-07,2021-07,
/french-verb-sous-traiter.html,verb-conjugation (lang-verb-X),TEMPLATED,24,0,1,24.0,2026-09,2026-09,
/spanish-verb-abigarrar.html,verb-conjugation (lang-verb-X),TEMPLATED,23,993,21,23.0,2020-09,2025-10,
/french-verb-socialiser.html,verb-conjugation (lang-verb-X),TEMPLATED,23,461,8,23.0,2021-07,2026-09,
/daily-verb-lessons.html,(not in sitemap),?,23,333,5,23.0,2020-09,2021-01,
/french-verb-remmener.html,verb-conjugation (lang-verb-X),TEMPLATED,23,86,2,23.0,2024-05,2026-09,
/french-for-provoke.html,X-for-word lessons,TEMPLATED-ish,23,64,1,23.0,2022-09,2022-09,
/spanish-verb-adolecer.html,verb-conjugation (lang-verb-X),TEMPLATED,23,52,2,23.0,2021-08,2024-04,
/4Jul-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,23,34,2,23.0,2021-08,2023-07,
/200_Words_a_Day-learn-languages-newzine24.html,OTHER / bespoke,bespoke,23,0,1,23.0,2024-05,2024-05,
/someone-who-learnt-french-using-michel-tomass-cds.html,OTHER / bespoke,bespoke,23,0,1,23.0,2024-11,2024-11,
/french-verb-souiller.html,verb-conjugation (lang-verb-X),TEMPLATED,23,0,1,23.0,2021-07,2021-07,
/26Jul-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,22,179,2,22.0,2024-07,2026-05,
/french-verb-specialiser.html,verb-conjugation (lang-verb-X),TEMPLATED,22,68,2,22.0,2021-10,2023-04,
/3Jan-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,22,58,1,22.0,2021-07,2021-07,
/18Feb-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,22,38,2,22.0,2024-01,2026-09,
/26Sep-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,22,0,1,22.0,2022-12,2022-12,
/20.german-word-a-day.html,german-word-a-day (N.),TEMPLATED,22,0,1,22.0,2023-06,2023-06,
/14Nov-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,22,0,1,22.0,2021-08,2021-08,
/1Aug-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,21,340,4,21.0,2022-08,2026-06,
/spanish-verb-socorrer.html,verb-conjugation (lang-verb-X),TEMPLATED,21,110,3,21.0,2022-03,2024-06,
/french-verb-reapprendre.html,verb-conjugation (lang-verb-X),TEMPLATED,21,101,2,21.0,2022-08,2024-07,
/french-for-champion.html,X-for-word lessons,TEMPLATED-ish,21,56,2,21.0,2023-02,2023-03,
/french-verb-surentrainer.html,verb-conjugation (lang-verb-X),TEMPLATED,21,48,2,21.0,2023-11,2024-10,
/why-the-confusion.html,OTHER / bespoke,bespoke,21,0,1,21.0,2022-05,2022-05,
/french-for-chew.html,X-for-word lessons,TEMPLATED-ish,21,0,1,21.0,2024-07,2024-07,
/11Jul-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,21,0,1,21.0,2023-01,2023-01,
/7Nov-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,21,0,1,21.0,2021-06,2021-06,
/french-verb-taxer.html,verb-conjugation (lang-verb-X),TEMPLATED,21,0,1,21.0,2023-01,2023-01,
/spanish-verb-desmentir.html,verb-conjugation (lang-verb-X),TEMPLATED,20,359,8,20.0,2022-05,2023-12,
/23Aug-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,20,149,3,20.0,2021-06,2025-12,
/french-for-lighten.html,X-for-word lessons,TEMPLATED-ish,20,0,1,20.0,2023-11,2023-11,
/learn-ascii.html,OTHER / bespoke,bespoke,20,0,1,20.0,2024-01,2024-01,
/21Aug-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,18,41,1,18.0,2023-08,2023-08,
/2Sep-daily-italian-lesson.html,daily-italian-lesson (dated),TEMPLATED,17,41,2,17.0,2022-07,2022-09,
/25french-proverb-a-day.html,proverb-a-day (Nlang),TEMPLATED,17,0,1,17.0,2022-08,2022-08,
/french-verb-debarquer.html,verb-conjugation (lang-verb-X),TEMPLATED,16,166,4,16.0,2022-07,2025-03,
/michels-accent.html,OTHER / bespoke,bespoke,16,42,2,16.0,2022-06,2022-07,
